image_id,block_size,num_masks,mask_type,noise_level,MSE,MAE,PSNR,SSIM,LPIPS,L2_norm,Avg_measurement_MSE,mask_prob,method,protein
5,1,1,fourier_ring,0.1,0.0909358263015747,0.2345809936523437,16.433249451431823,0.3309308440288157,0.2193254828453064,38.59912490844727,0.0080470712855458,0.2,wavelet,EMPIAR10166_128
6,1,1,fourier_ring,0.1,0.0874265432357788,0.229954183101654,16.604166553316627,0.3258028240470821,0.2386531084775924,37.847015380859375,0.0080009950324893,0.2,wavelet,EMPIAR10166_128
7,1,1,fourier_ring,0.1,0.0777698755264282,0.2147008776664734,17.112485863720362,0.3042046637105644,0.2086912095546722,35.695682525634766,0.0079752579331398,0.2,wavelet,EMPIAR10166_128
8,1,1,fourier_ring,0.1,0.0855907499790191,0.2268497198820114,16.696331501538335,0.3301468484790719,0.2692146897315979,37.447547912597656,0.007866483181715,0.2,wavelet,EMPIAR10166_128
9,1,1,fourier_ring,0.1,0.0716693997383117,0.2069982290267944,17.46726204742917,0.3262060746152909,0.245324045419693,34.267059326171875,0.0080056115984916,0.2,wavelet,EMPIAR10166_128
10,1,1,fourier_ring,0.1,0.0935773402452468,0.2378834635019302,16.3088928881763,0.3293642302428864,0.1760372519493103,39.15573120117188,0.007766262628138,0.2,wavelet,EMPIAR10166_128
11,1,1,fourier_ring,0.1,0.0700176730751991,0.2045867443084716,17.568522979716825,0.3189231490114164,0.3199796080589294,33.86989212036133,0.0080462358891963,0.2,wavelet,EMPIAR10166_128
12,1,1,fourier_ring,0.1,0.0876700729131698,0.2299336194992065,16.59208629130501,0.3149988741355705,0.2452239841222763,37.899688720703125,0.0080794505774974,0.2,wavelet,EMPIAR10166_128
13,1,1,fourier_ring,0.1,0.077806532382965,0.2164227813482284,17.110439610225583,0.3266745450327405,0.250432550907135,35.70409393310547,0.0080068875104188,0.2,wavelet,EMPIAR10166_128
14,1,1,fourier_ring,0.1,0.0704435184597969,0.2059607058763504,17.542189443808887,0.3072081303331492,0.2067633420228958,33.97273254394531,0.0081345774233341,0.2,wavelet,EMPIAR10166_128
15,1,1,fourier_ring,0.1,0.0859731659293174,0.2261081635951995,16.67697107533826,0.326336086495601,0.2061698883771896,37.53110885620117,0.0078406259417533,0.2,wavelet,EMPIAR10166_128
0,1,1,fourier_ring,0.1,0.0815767794847488,0.2217793613672256,16.90493444212905,0.2733078772080229,0.3363822698593139,36.55891036987305,0.0079109519720077,0.2,wavelet,EMPIAR10166_128
1,1,1,fourier_ring,0.1,0.0713021606206893,0.20737224817276,17.489572977466217,0.2689856207796858,0.2980399429798126,34.17915344238281,0.0079528791829943,0.2,wavelet,EMPIAR10166_128
2,1,1,fourier_ring,0.1,0.0934949144721031,0.2384585440158844,16.312720171721665,0.2836425656367903,0.2358093559741974,39.13848114013672,0.008036071434617,0.2,wavelet,EMPIAR10166_128
3,1,1,fourier_ring,0.1,0.0884702131152153,0.2307434380054474,16.55262930139336,0.2882064706235621,0.2599409818649292,38.07224655151367,0.0079233907163143,0.2,wavelet,EMPIAR10166_128
4,1,1,fourier_ring,0.1,0.0864163190126419,0.2295042723417282,16.654642554610778,0.2787201438939972,0.3219312131404876,37.627716064453125,0.0080898907035589,0.2,wavelet,EMPIAR10166_128
5,1,1,fourier_ring,0.1,0.097371220588684,0.2437357306480407,16.13629348662894,0.2815864461948864,0.2717663645744324,39.94158172607422,0.0079654371365904,0.2,wavelet,EMPIAR10166_128
6,1,1,fourier_ring,0.1,0.0900706648826599,0.2343727350234985,16.474766063270756,0.2862119884350256,0.3131225109100342,38.41507339477539,0.0080304741859436,0.2,wavelet,EMPIAR10166_128
7,1,1,fourier_ring,0.1,0.0786585807800293,0.2176816463470459,17.06313884543445,0.2692702713922582,0.2664285004138946,35.89905548095703,0.0081092910841107,0.2,wavelet,EMPIAR10166_128
8,1,1,fourier_ring,0.1,0.0880472958087921,0.2318506240844726,16.573439897511054,0.2626431361382373,0.3539362549781799,37.98114013671875,0.0080997748300433,0.2,wavelet,EMPIAR10166_128
9,1,1,fourier_ring,0.1,0.0737695842981338,0.2119806408882141,17.341826956462967,0.2687601366446122,0.3238013386726379,34.7655143737793,0.007972165942192,0.2,wavelet,EMPIAR10166_128
10,1,1,fourier_ring,0.1,0.0940313935279846,0.2388813942670822,16.287871359144,0.2897456743871437,0.2173974066972732,39.2506103515625,0.0078560262918472,0.2,wavelet,EMPIAR10166_128
11,1,1,fourier_ring,0.1,0.0729460567235946,0.210536926984787,17.39058221456203,0.2533034494531112,0.4218100309371948,34.57091522216797,0.0080587100237607,0.2,wavelet,EMPIAR10166_128
12,1,1,fourier_ring,0.1,0.0925268679857254,0.2370023131370544,16.357921490614654,0.271054481666798,0.2761139869689941,38.935333251953125,0.0079892585054039,0.2,wavelet,EMPIAR10166_128
13,1,1,fourier_ring,0.1,0.0825263261795044,0.2226530611515045,16.85467503514247,0.2866647632150713,0.3259394764900207,36.77106475830078,0.008011033758521,0.2,wavelet,EMPIAR10166_128
14,1,1,fourier_ring,0.1,0.0729312747716903,0.2103559076786041,17.39146167012788,0.2672886099626647,0.3116999268531799,34.567413330078125,0.0081481887027621,0.2,wavelet,EMPIAR10166_128
15,1,1,fourier_ring,0.1,0.0882162004709243,0.2308159917593002,16.56511619451246,0.2826351821935257,0.2999908328056335,38.01755142211914,0.0078532807528972,0.2,wavelet,EMPIAR10166_128
0,1,1,random_fourier,0.1,0.0952370762825012,0.2443398088216781,16.23253935815566,0.3500444102062683,0.3384782671928406,39.50144577026367,0.0062935771420598,0.2,wavelet,EMPIAR10166_128
1,1,1,random_fourier,0.1,0.0807672813534736,0.2239209115505218,16.948245168365077,0.3215716689405689,0.3732458353042602,36.37706756591797,0.0063282698392868,0.2,wavelet,EMPIAR10166_128
2,1,1,random_fourier,0.1,0.0910632312297821,0.2386705428361892,16.427169021527675,0.3526921946647318,0.2765504121780395,38.62615585327149,0.0062464880757033,0.2,wavelet,EMPIAR10166_128
3,1,1,random_fourier,0.1,0.0842928737401962,0.2302327752113342,16.762691052923667,0.3567095220017482,0.2374173551797866,37.162540435791016,0.0064862174913287,0.2,wavelet,EMPIAR10166_128
4,1,1,random_fourier,0.1,0.0968387871980667,0.2459608316421508,16.160106460019602,0.3501222981777756,0.2598909437656402,39.83223342895508,0.0062352041713893,0.2,wavelet,EMPIAR10166_128
5,1,1,random_fourier,0.1,0.0937999337911605,0.2426008582115173,16.29857453464366,0.3690671478372763,0.2360599786043167,39.202274322509766,0.0062231104820966,0.2,wavelet,EMPIAR10166_128
6,1,1,random_fourier,0.1,0.0946823209524154,0.2434131503105163,16.25791105499754,0.3517264789846164,0.2465672791004181,39.38623046875,0.0063392408192157,0.2,wavelet,EMPIAR10166_128
7,1,1,random_fourier,0.1,0.1013862341642379,0.2532437145709991,15.960810181866089,0.3357363182651309,0.2568321526050567,40.756744384765625,0.006232145242393,0.2,wavelet,EMPIAR10166_128
8,1,1,random_fourier,0.1,0.0887164324522018,0.2347430437803268,16.540559112354313,0.3454760522035226,0.307238221168518,38.12519073486328,0.0063513293862342,0.2,wavelet,EMPIAR10166_128
9,1,1,random_fourier,0.1,0.0792234688997268,0.2213022261857986,17.032061358169635,0.3389601783453635,0.3213796615600586,36.02772903442383,0.0063384063541889,0.2,wavelet,EMPIAR10166_128
10,1,1,random_fourier,0.1,0.0955939814448356,0.2437195926904678,16.21629435062089,0.3394055478843641,0.2414264678955078,39.57539367675781,0.0061408258043229,0.2,wavelet,EMPIAR10166_128
11,1,1,random_fourier,0.1,0.0795467495918273,0.2216036021709442,17.01437557257144,0.3297960603275006,0.3684740662574768,36.10116195678711,0.0063143731094896,0.2,wavelet,EMPIAR10166_128
12,1,1,random_fourier,0.1,0.0905519500374794,0.2380212992429733,16.451621857024623,0.3530714299967329,0.2636674642562866,38.51757049560547,0.0061974157579243,0.2,wavelet,EMPIAR10166_128
13,1,1,random_fourier,0.1,0.0823852270841598,0.2252848446369171,16.86210641223607,0.3442920687245831,0.2807913422584533,36.73962020874024,0.0062563554383814,0.2,wavelet,EMPIAR10166_128
14,1,1,random_fourier,0.1,0.0819691866636276,0.2259128838777542,16.88409375944811,0.3310659450429721,0.3397914171218872,36.64673614501953,0.0063630864024162,0.2,wavelet,EMPIAR10166_128
15,1,1,random_fourier,0.1,0.0865459889173507,0.2327700853347778,16.648130176386573,0.3420819983829516,0.2947039008140564,37.65593719482422,0.0061286333948373,0.2,wavelet,EMPIAR10166_128
0,1,1,fourier_radial,0.1,0.0743832811713218,0.21624456346035,17.30584651554907,0.4238540832919493,0.2657994925975799,34.909820556640625,0.005185151938349,0.3,wavelet,EMPIAR10166_128
1,1,1,fourier_radial,0.1,0.0666247010231018,0.2044053673744201,17.784247357424068,0.4089353364410796,0.2500039339065552,33.03905487060547,0.0049337176606059,0.3,wavelet,EMPIAR10166_128
2,1,1,fourier_radial,0.1,0.0806553661823272,0.2245021164417266,16.954267245407614,0.4393301735531905,0.2235590070486068,36.35185623168945,0.0051355147734284,0.3,wavelet,EMPIAR10166_128
3,1,1,fourier_radial,0.1,0.0787836611270904,0.2222934812307357,17.056238116838983,0.4222069870730595,0.233107104897499,35.92758560180664,0.0051253852434456,0.3,wavelet,EMPIAR10166_128
4,1,1,fourier_radial,0.1,0.0779178291559219,0.2207173407077789,17.104231207371047,0.4264899069533511,0.2559381425380707,35.729618072509766,0.0052056740969419,0.3,wavelet,EMPIAR10166_128
5,1,1,fourier_radial,0.1,0.0848908200860023,0.2304455041885376,16.731992692313337,0.4310925318677746,0.2348742932081222,37.29411697387695,0.005149126984179,0.3,wavelet,EMPIAR10166_128
6,1,1,fourier_radial,0.1,0.083221435546875,0.2290067821741104,16.81824800191752,0.4272687933737848,0.1923980712890625,36.92560195922852,0.0051665757782757,0.3,wavelet,EMPIAR10166_128
7,1,1,fourier_radial,0.1,0.0712956339120864,0.2107104361057281,17.48997057409531,0.4160729371197816,0.2364981472492218,34.177589416503906,0.0050272326916456,0.3,wavelet,EMPIAR10166_128
8,1,1,fourier_radial,0.1,0.0805040374398231,0.2251724898815155,16.96242317817549,0.4287210074779357,0.2819448709487915,36.3177375793457,0.0051903999410569,0.3,wavelet,EMPIAR10166_128
9,1,1,fourier_radial,0.1,0.0696602314710617,0.2082855999469757,17.590750316044616,0.4015220322453852,0.2746387422084808,33.783329010009766,0.0052095772698521,0.3,wavelet,EMPIAR10166_128
10,1,1,fourier_radial,0.1,0.0840554907917976,0.2289849668741226,16.77493887403057,0.4414187707940467,0.15628582239151,37.11017608642578,0.0052304370328783,0.3,wavelet,EMPIAR10166_128
11,1,1,fourier_radial,0.1,0.0694996640086174,0.2083551883697509,17.60077294833373,0.4065431821769408,0.3259696960449219,33.74436950683594,0.0052168425172567,0.3,wavelet,EMPIAR10166_128
12,1,1,fourier_radial,0.1,0.0817816704511642,0.2260894477367401,16.894040283046365,0.4268716593756494,0.22166608273983,36.604793548583984,0.0051095108501613,0.3,wavelet,EMPIAR10166_128
13,1,1,fourier_radial,0.1,0.0738146156072616,0.2144046574831009,17.339176475566557,0.4327324643692678,0.2288358211517334,34.776123046875,0.0049196248874068,0.3,wavelet,EMPIAR10166_128
14,1,1,fourier_radial,0.1,0.0659872516989708,0.2026887536048889,17.82599959445009,0.418529739379838,0.228951871395111,32.880619049072266,0.005201494321227,0.3,wavelet,EMPIAR10166_128
15,1,1,fourier_radial,0.1,0.0781076103448867,0.221299260854721,17.09366633059068,0.4147084818716933,0.2282672822475433,35.77310562133789,0.0051192557439208,0.3,wavelet,EMPIAR10166_128
0,1,1,fourier_radial,0.1,0.0769866853952407,0.2195512950420379,17.156443437590852,0.4294436362971255,0.2878826558589935,35.51548767089844,0.0046011079102754,0.3,wavelet,EMPIAR10166_128
1,1,1,fourier_radial,0.1,0.0687391459941864,0.2069817632436752,17.648558359734203,0.4165966054095514,0.3003593683242798,33.559234619140625,0.0045768711715936,0.3,wavelet,EMPIAR10166_128
2,1,1,fourier_radial,0.1,0.0813177078962326,0.2252724319696426,16.91874877959082,0.4560591624170416,0.2272377461194992,36.50081253051758,0.0046353852376341,0.3,wavelet,EMPIAR10166_128
3,1,1,fourier_radial,0.1,0.0768862217664718,0.2204438149929046,17.162114754962953,0.4428386841697991,0.2185612022876739,35.492305755615234,0.0046356716193258,0.3,wavelet,EMPIAR10166_128
4,1,1,fourier_radial,0.1,0.0793123841285705,0.2232691496610641,17.02718973374697,0.443278737691011,0.2037699073553085,36.047943115234375,0.004760296549648,0.3,wavelet,EMPIAR10166_128
5,1,1,fourier_radial,0.1,0.0820278599858284,0.2265591323375702,16.88098620071324,0.4732711247630857,0.2662662863731384,36.65984725952149,0.0044573256745934,0.3,wavelet,EMPIAR10166_128
6,1,1,fourier_radial,0.1,0.0800792947411537,0.2233300805091858,16.985397322809582,0.4530760109368213,0.195746511220932,36.221805572509766,0.00461246073246,0.3,wavelet,EMPIAR10166_128
7,1,1,fourier_radial,0.1,0.070839062333107,0.2103194594383239,17.517871786821047,0.4379904460166985,0.2127633839845657,34.06797790527344,0.0046802717261016,0.3,wavelet,EMPIAR10166_128
8,1,1,fourier_radial,0.1,0.0804597958922386,0.2251786291599273,16.964810758816334,0.4329827912640618,0.2511178851127624,36.30775833129883,0.0046411668881773,0.3,wavelet,EMPIAR10166_128
9,1,1,fourier_radial,0.1,0.0678446069359779,0.2067583799362182,17.705446487153928,0.4305072996683101,0.2586479783058166,33.34015655517578,0.0046988418325781,0.3,wavelet,EMPIAR10166_128
10,1,1,fourier_radial,0.1,0.0810828059911727,0.2268786132335662,16.931311870275334,0.4641242111728953,0.1889737546443939,36.448055267333984,0.00472451467067,0.3,wavelet,EMPIAR10166_128
11,1,1,fourier_radial,0.1,0.0681928545236587,0.2065557539463043,17.683211242037387,0.4403236276884121,0.31825852394104,33.42561340332031,0.0046776719391345,0.3,wavelet,EMPIAR10166_128
12,1,1,fourier_radial,0.1,0.0803464353084564,0.2244869768619537,16.97093347739546,0.4564922739254107,0.2291505932807922,36.28217315673828,0.0047086705453693,0.3,wavelet,EMPIAR10166_128
13,1,1,fourier_radial,0.1,0.075512483716011,0.2177866399288177,17.240412087609116,0.4384339199142444,0.2696459293365478,35.173805236816406,0.0046639204956591,0.3,wavelet,EMPIAR10166_128
14,1,1,fourier_radial,0.1,0.0671065226197242,0.2050140798091888,17.75295250490778,0.4268031940361411,0.2361172437667846,33.15830612182617,0.004749247804284,0.3,wavelet,EMPIAR10166_128
15,1,1,fourier_radial,0.1,0.0777157396078109,0.2209431827068328,17.115510040613803,0.4420697427666455,0.2094334363937378,35.68325424194336,0.0047868420369923,0.3,wavelet,EMPIAR10166_128
0,1,1,fourier_ring,0.1,0.1037259548902511,0.2523557543754577,15.861725720703602,0.3501634801782015,0.2636298835277557,41.22433853149414,0.0070271110162138,0.3,wavelet,EMPIAR10166_128
1,1,1,fourier_ring,0.1,0.0818923711776733,0.2235409319400787,16.888165580593434,0.3578249396470656,0.2575628757476806,36.62955856323242,0.0070473356172442,0.3,wavelet,EMPIAR10166_128
2,1,1,fourier_ring,0.1,0.0974536836147308,0.2432414591312408,16.132617585711596,0.3438041606603659,0.2345251590013504,39.958492279052734,0.0069810040295124,0.3,wavelet,EMPIAR10166_128
3,1,1,fourier_ring,0.1,0.0905240103602409,0.2336099296808242,16.45296221666571,0.349632614107739,0.2192403376102447,38.511627197265625,0.0069636749103665,0.3,wavelet,EMPIAR10166_128
4,1,1,fourier_ring,0.1,0.1010225862264633,0.2487504482269287,15.97641513535336,0.366000904355873,0.2503944039344787,40.68358612060547,0.0069608036428689,0.3,wavelet,EMPIAR10166_128
5,1,1,fourier_ring,0.1,0.1064238026738166,0.2520841956138611,15.750212171416267,0.3587210095536677,0.2071128338575363,41.75700759887695,0.0069924984127283,0.3,wavelet,EMPIAR10166_128
6,1,1,fourier_ring,0.1,0.1005706340074539,0.246292382478714,15.99588798351056,0.3478333928584418,0.1997483223676681,40.59247970581055,0.0070222299546003,0.3,wavelet,EMPIAR10166_128
7,1,1,fourier_ring,0.1,0.1030766516923904,0.2520307898521423,15.888996954281078,0.3552136634420066,0.1993138343095779,41.09510803222656,0.0069289561361074,0.3,wavelet,EMPIAR10166_128
8,1,1,fourier_ring,0.1,0.0931160971522331,0.2357813715934753,16.330352293961994,0.3838014369272229,0.2531704604625702,39.059112548828125,0.0069747786037623,0.3,wavelet,EMPIAR10166_128
9,1,1,fourier_ring,0.1,0.0814748182892799,0.2210730761289596,16.910365852474563,0.3566102141085207,0.2678177654743194,36.53605651855469,0.0069302199408411,0.3,wavelet,EMPIAR10166_128
10,1,1,fourier_ring,0.1,0.1001664102077484,0.2448213845491409,16.013378930539712,0.3512655925251465,0.2300978899002075,40.51081848144531,0.0069874059408903,0.3,wavelet,EMPIAR10166_128
11,1,1,fourier_ring,0.1,0.0757128596305847,0.2137797176837921,17.228903079593266,0.3928518748894846,0.2492399960756302,35.22043991088867,0.0069772340357303,0.3,wavelet,EMPIAR10166_128
12,1,1,fourier_ring,0.1,0.0990137755870819,0.2431010901927948,16.06364366125819,0.3673972216776123,0.1995477080345153,40.27706146240234,0.0071389600634574,0.3,wavelet,EMPIAR10166_128
13,1,1,fourier_ring,0.1,0.0870151966810226,0.2276442050933838,16.624649200590433,0.3563106360291301,0.2413788139820099,37.75787353515625,0.0069360397756099,0.3,wavelet,EMPIAR10166_128
14,1,1,fourier_ring,0.1,0.0851693451404571,0.2252764999866485,16.71776689321497,0.357247242710731,0.2619696259498596,37.355247497558594,0.0070440601557493,0.3,wavelet,EMPIAR10166_128
15,1,1,fourier_ring,0.1,0.0912804454565048,0.2336081266403198,16.416822428372186,0.3711821976326854,0.2698963284492492,38.67219543457031,0.0070143323391675,0.3,wavelet,EMPIAR10166_128
0,1,1,fourier_ring,0.1,0.0824227035045623,0.2216730415821075,16.860131278485678,0.3707062200694994,0.3006597757339477,36.74797439575195,0.0069115567021071,0.3,wavelet,EMPIAR10166_128
1,1,1,fourier_ring,0.1,0.0721103698015213,0.2071153819561004,17.44062273865177,0.3541468715403075,0.2527260482311249,34.372318267822266,0.0070501123555004,0.3,wavelet,EMPIAR10166_128
2,1,1,fourier_ring,0.1,0.0956996530294418,0.2413093149662017,16.21149599194163,0.3532347692684531,0.1937083005905151,39.59726333618164,0.0069268550723791,0.3,wavelet,EMPIAR10166_128
3,1,1,fourier_ring,0.1,0.0899957045912742,0.2332022488117218,16.478381935595532,0.367460764671747,0.2253617644309997,38.39908599853516,0.0070561938919126,0.3,wavelet,EMPIAR10166_128
4,1,1,fourier_ring,0.1,0.091970607638359,0.2353612780570984,16.384109331528684,0.3405286624000975,0.2347427755594253,38.818119049072266,0.0069660861045122,0.3,wavelet,EMPIAR10166_128
5,1,1,fourier_ring,0.1,0.097498595714569,0.2437297999858856,16.130616317677582,0.3599679670136364,0.227902740240097,39.96770095825195,0.0068528139963746,0.3,wavelet,EMPIAR10166_128
6,1,1,fourier_ring,0.1,0.0910590216517448,0.2352058887481689,16.427370199966084,0.3640263578926772,0.2302195727825164,38.62526321411133,0.0072013936005532,0.3,wavelet,EMPIAR10166_128
7,1,1,fourier_ring,0.1,0.0834033191204071,0.2222501635551452,16.808766569228403,0.3321862963441235,0.2256729453802108,36.9659309387207,0.0069684432819485,0.3,wavelet,EMPIAR10166_128
8,1,1,fourier_ring,0.1,0.0914916396141052,0.2349031120538711,16.406785934046614,0.348995012642686,0.319130539894104,38.7169075012207,0.006917149759829,0.3,wavelet,EMPIAR10166_128
9,1,1,fourier_ring,0.1,0.0718811750411987,0.2084448337554931,17.454448064834146,0.3619467506458489,0.2526513338088989,34.317649841308594,0.0069792615249753,0.3,wavelet,EMPIAR10166_128
10,1,1,fourier_ring,0.1,0.0993622392416,0.2451492249965667,16.04838615483093,0.3559833871717043,0.2222801893949508,40.34787368774414,0.0070884870365262,0.3,wavelet,EMPIAR10166_128
11,1,1,fourier_ring,0.1,0.0752816870808601,0.211824283003807,17.25370651941585,0.3377532856529369,0.3179414570331573,35.12001037597656,0.0070365737192332,0.3,wavelet,EMPIAR10166_128
12,1,1,fourier_ring,0.1,0.0918364822864532,0.235614538192749,16.390447621705555,0.3653322702652559,0.2200983464717865,38.78980255126953,0.0069909067824482,0.3,wavelet,EMPIAR10166_128
13,1,1,fourier_ring,0.1,0.0841192007064819,0.2244871109724044,16.771648386557406,0.3636458767292139,0.2509456574916839,37.12423706054688,0.0070507368072867,0.3,wavelet,EMPIAR10166_128
14,1,1,fourier_ring,0.1,0.072344034910202,0.2080844938755035,17.426572847278774,0.3565167309118761,0.2594175040721893,34.42796325683594,0.0068473853170871,0.3,wavelet,EMPIAR10166_128
15,1,1,fourier_ring,0.1,0.0898635536432266,0.231930524110794,16.484763884598735,0.3547308375650161,0.2252418100833892,38.370880126953125,0.0068342150188982,0.3,wavelet,EMPIAR10166_128
0,1,1,random_fourier,0.1,0.0902586802840232,0.2397770136594772,16.465710053531325,0.421039506201505,0.2494165003299713,38.45514678955078,0.0050275539979338,0.3,wavelet,EMPIAR10166_128
1,1,1,random_fourier,0.1,0.0737650245428085,0.2149958610534668,17.342095125987345,0.4193879197439564,0.2506839632987976,34.76443862915039,0.0049313227646052,0.3,wavelet,EMPIAR10166_128
2,1,1,random_fourier,0.1,0.082419604063034,0.2276033461093902,16.860294778932772,0.4421210363085848,0.2140395194292068,36.74728393554688,0.0049170991405844,0.3,wavelet,EMPIAR10166_128
3,1,1,random_fourier,0.1,0.0743542462587356,0.2149773240089416,17.307542403283183,0.4599366420424435,0.2428619414567947,34.90300750732422,0.0049477387219667,0.3,wavelet,EMPIAR10166_128
4,1,1,random_fourier,0.1,0.0859826356172561,0.2328854203224182,16.67649269986214,0.4552773885283175,0.2336124926805496,37.533180236816406,0.0048806308768689,0.3,wavelet,EMPIAR10166_128
5,1,1,random_fourier,0.1,0.0848535597324371,0.230998158454895,16.73389905587006,0.4605172136500032,0.1956369578838348,37.28593063354492,0.0047687091864645,0.3,wavelet,EMPIAR10166_128
6,1,1,random_fourier,0.1,0.0846845358610153,0.2306875884532928,16.742558731161868,0.4409418459872491,0.2499843835830688,37.248779296875,0.0048815817572176,0.3,wavelet,EMPIAR10166_128
7,1,1,random_fourier,0.1,0.0933340564370155,0.2435867488384246,16.320198524235366,0.4207415935688413,0.2228985875844955,39.10479736328125,0.0048632724210619,0.3,wavelet,EMPIAR10166_128
8,1,1,random_fourier,0.1,0.0816071853041648,0.2264686822891235,16.903316131603166,0.4345391048762573,0.2786040604114532,36.56572341918945,0.0049468036741018,0.3,wavelet,EMPIAR10166_128
9,1,1,random_fourier,0.1,0.0731423869729042,0.2136271595954895,17.378908709888805,0.4282061033426285,0.2384963184595108,34.617408752441406,0.0050472347065806,0.3,wavelet,EMPIAR10166_128
10,1,1,random_fourier,0.1,0.0840534195303917,0.2288428694009781,16.775045925195997,0.4576895522457156,0.1788641214370727,37.10972213745117,0.0048739975318312,0.3,wavelet,EMPIAR10166_128
11,1,1,random_fourier,0.1,0.07235848903656,0.2127852290868759,17.42570483693186,0.4182681290554799,0.3173835873603821,34.43140411376953,0.0047648232430219,0.3,wavelet,EMPIAR10166_128
12,1,1,random_fourier,0.1,0.081309862434864,0.2264562249183654,16.91916751798368,0.4503324247526682,0.2476113736629486,36.49905014038086,0.0049128378741443,0.3,wavelet,EMPIAR10166_128
13,1,1,random_fourier,0.1,0.0777040272951126,0.2201605588197708,17.116164359473725,0.4306627491023939,0.2687749564647674,35.680564880371094,0.0048183011822402,0.3,wavelet,EMPIAR10166_128
14,1,1,random_fourier,0.1,0.0759037584066391,0.2188964635133743,17.217967256039323,0.4154133477538593,0.2232642173767089,35.26481246948242,0.0049042515456676,0.3,wavelet,EMPIAR10166_128
15,1,1,random_fourier,0.1,0.0783146023750305,0.2218089550733566,17.08217227296374,0.4425438112564018,0.2139003276824951,35.82047653198242,0.0048615280538797,0.3,wavelet,EMPIAR10166_128
0,1,1,fourier_radial,0.1,0.0767881125211715,0.2220638990402221,17.167660074501484,0.5275701583262751,0.2204477041959762,35.46965408325195,0.0036624716594815,0.4,wavelet,EMPIAR10166_128
1,1,1,fourier_radial,0.1,0.0635440945625305,0.2003485262393951,17.98984776694692,0.5052696725626131,0.2723120152950287,32.26618194580078,0.0036601456813514,0.4,wavelet,EMPIAR10166_128
2,1,1,fourier_radial,0.1,0.0671657100319862,0.2054654210805893,17.74912401529464,0.5462790096483502,0.1951327919960022,33.17292404174805,0.0036598392762243,0.4,wavelet,EMPIAR10166_128
3,1,1,fourier_radial,0.1,0.0645461827516555,0.2019171714782714,17.921894444304815,0.5330156570989253,0.1665433049201965,32.51960372924805,0.0035929402802139,0.4,wavelet,EMPIAR10166_128
4,1,1,fourier_radial,0.1,0.0736913233995437,0.2156117856502533,17.346436374532477,0.5447822752434275,0.1682587563991546,34.747066497802734,0.0036479693371802,0.4,wavelet,EMPIAR10166_128
5,1,1,fourier_radial,0.1,0.0717315524816513,0.2132239639759063,17.463497469227228,0.5445355019957384,0.17159403860569,34.281917572021484,0.0036386763677001,0.4,wavelet,EMPIAR10166_128
6,1,1,fourier_radial,0.1,0.0715866088867187,0.2124849259853363,17.472281762524258,0.5404418510667933,0.172378122806549,34.24726104736328,0.0036042144056409,0.4,wavelet,EMPIAR10166_128
7,1,1,fourier_radial,0.1,0.081150583922863,0.2282423675060272,16.92768354057546,0.522349748666854,0.1584552377462387,36.46328353881836,0.0036660465411841,0.4,wavelet,EMPIAR10166_128
8,1,1,fourier_radial,0.1,0.0662014335393905,0.2044427990913391,17.811926044292406,0.5456820565158963,0.2282899767160415,32.933937072753906,0.0037098003085702,0.4,wavelet,EMPIAR10166_128
9,1,1,fourier_radial,0.1,0.0617217756807804,0.1972635239362716,18.11621581037688,0.5166862803309041,0.2284958213567733,31.80014991760254,0.0036550089716911,0.4,wavelet,EMPIAR10166_128
10,1,1,fourier_radial,0.1,0.0705521255731582,0.2111592888832092,17.535499206009682,0.5343653673937585,0.1622871458530426,33.9989128112793,0.0036396260838955,0.4,wavelet,EMPIAR10166_128
11,1,1,fourier_radial,0.1,0.0595331527292728,0.193504586815834,18.273011226089203,0.5182326763104452,0.2755258679389953,31.23125267028809,0.0036699792835861,0.4,wavelet,EMPIAR10166_128
12,1,1,fourier_radial,0.1,0.0661774277687072,0.2040766775608062,17.813500871536874,0.5540486250279957,0.1988556534051895,32.9279670715332,0.0036389643792062,0.4,wavelet,EMPIAR10166_128
13,1,1,fourier_radial,0.1,0.0633831173181533,0.1998657137155532,18.000864449877,0.5203230079293233,0.2038762867450714,32.225284576416016,0.0036967583000659,0.4,wavelet,EMPIAR10166_128
14,1,1,fourier_radial,0.1,0.06259286403656,0.1985825896263122,18.055351738685484,0.5116766448928861,0.2154242992401123,32.023765563964844,0.0037032291293144,0.4,wavelet,EMPIAR10166_128
15,1,1,fourier_radial,0.1,0.0641846656799316,0.201972484588623,17.94628690367521,0.5450457221003951,0.1717277467250824,32.42840576171875,0.0037072068080306,0.4,wavelet,EMPIAR10166_128
0,1,1,fourier_radial,0.1,0.0577764585614204,0.1910220682621002,18.40309069712188,0.5569454719024908,0.2225184291601181,30.767019271850582,0.0030649192631244,0.4,wavelet,EMPIAR10166_128
1,1,1,fourier_radial,0.1,0.0527178831398487,0.1824824661016464,18.801020175529,0.5379593719790112,0.1888715475797653,29.389280319213867,0.0030251205898821,0.4,wavelet,EMPIAR10166_128
2,1,1,fourier_radial,0.1,0.0631583333015441,0.1989703774452209,18.01629320032035,0.5810023150553196,0.145736888051033,32.1680908203125,0.0031149808783084,0.4,wavelet,EMPIAR10166_128
3,1,1,fourier_radial,0.1,0.0623926073312759,0.1983509063720703,18.06926843352321,0.5610395798871092,0.1521219164133072,31.972496032714844,0.0030746269039809,0.4,wavelet,EMPIAR10166_128
